Device_ID,Device_Type,LAI,RAI,Network_Type
D1675,Tablet,240-01,240-01,5G
D1676,Tablet,240-01,240-01,3G
D1677,IoT Device,240-01,240-01,5G
D1678,IoT Device,240-01,240-01,3G
D1679,Tablet,240-01,240-01,5G
D1680,IoT Device,240-01,240-01,3G
D1681,Smartphone,240-01,240-01,4G
D1682,IoT Device,240-01,240-01,5G
D1683,Smartphone,240-01,240-01,5G
D1684,Tablet,240-01,240-01,3G
D1685,Tablet,240-01,240-01,3G
D1686,IoT Device,240-01,240-01,3G
D1687,Tablet,240-01,240-01,4G
D1688,IoT Device,240-01,240-01,3G
D1689,Tablet,240-01,240-01,4G
D1690,IoT Device,240-01,240-01,4G
D1691,Smartphone,240-01,240-01,4G
D1692,Smartphone,240-01,240-01,3G
D1693,Tablet,240-01,240-01,4G
D1694,Smartphone,240-01,240-01,4G
D1695,Smartphone,240-01,240-01,5G
D1696,Smartphone,240-01,240-01,5G
D1697,IoT Device,240-01,240-01,3G
D1698,Smartphone,240-01,240-01,3G
D1699,Tablet,240-01,240-01,3G
D1700,Tablet,240-01,240-01,4G
D1701,Smartphone,240-01,240-01,5G
D1702,Tablet,240-01,240-01,3G
D1703,IoT Device,240-01,240-01,4G
D1704,Tablet,240-01,240-01,4G
D1705,IoT Device,240-01,240-01,5G
D1706,Smartphone,240-01,240-01,3G
D1707,Smartphone,240-01,240-01,4G
D1708,Tablet,240-01,240-01,5G
D1709,IoT Device,240-01,240-01,3G
D1710,IoT Device,240-01,240-01,5G
D1711,Tablet,240-01,240-01,5G
D1712,Tablet,240-01,240-01,5G
D1713,Tablet,240-01,240-01,5G
D1714,IoT Device,240-01,240-01,4G
D1715,Tablet,240-01,240-01,5G
D1716,IoT Device,240-01,240-01,5G
D1717,IoT Device,240-01,240-01,4G
D1718,Tablet,240-01,240-01,4G
D1719,Smartphone,240-01,240-01,3G
D1720,IoT Device,240-01,240-01,4G
D1721,IoT Device,240-01,240-01,3G
D1722,Tablet,240-01,240-01,5G
D1723,IoT Device,240-01,240-01,5G
D1724,Smartphone,240-01,240-01,5G
D1725,Smartphone,240-01,240-01,3G
D1726,Tablet,240-01,240-01,4G
D1727,Smartphone,240-01,240-01,4G
D1728,Smartphone,240-01,240-01,5G
D1729,Tablet,240-01,240-01,3G
D1730,IoT Device,240-01,240-01,3G
D1731,IoT Device,240-01,240-01,5G
D1732,Tablet,240-01,240-01,4G
D1733,Smartphone,240-01,240-01,3G
D1734,Tablet,240-01,240-01,3G
D1735,Tablet,240-01,240-01,3G
D1736,IoT Device,240-01,240-01,5G
D1737,Smartphone,240-01,240-01,3G
D1738,Smartphone,240-01,240-01,5G
D1739,Smartphone,240-01,240-01,5G
D1740,Smartphone,240-01,240-01,4G
D1741,IoT Device,240-01,240-01,3G
D1742,Smartphone,240-01,240-01,5G
D1743,Smartphone,240-01,240-01,5G
D1744,Tablet,240-01,240-01,5G
D1745,IoT Device,240-01,240-01,4G
D1746,Tablet,240-01,240-01,5G
D1747,IoT Device,240-01,240-01,4G
D1748,IoT Device,240-01,240-01,4G
D1749,IoT Device,240-01,240-01,4G
D1750,Smartphone,240-01,240-01,4G
D1751,IoT Device,240-01,240-01,3G
D1752,Tablet,240-01,240-01,3G
D1753,Tablet,240-01,240-01,3G
D1754,IoT Device,240-01,240-01,3G
D1755,IoT Device,240-01,240-01,3G
D1756,Smartphone,240-01,240-01,4G
D1757,Tablet,240-01,240-01,5G
D1758,Tablet,240-01,240-01,3G
D1759,Smartphone,240-01,240-01,3G
D1760,IoT Device,240-01,240-01,5G
D1761,Tablet,240-01,240-01,3G
D1762,IoT Device,240-01,240-01,5G
D1763,Smartphone,240-01,240-01,3G
D1764,IoT Device,240-01,240-01,4G
D1765,Tablet,240-01,240-01,4G
D1766,Smartphone,240-01,240-01,3G
D1767,Tablet,240-01,240-01,3G
D1768,IoT Device,240-01,240-01,5G
D1769,Tablet,240-01,240-01,3G
D1770,IoT Device,240-01,240-01,3G
D1771,Tablet,240-01,240-01,3G
D1772,Smartphone,240-01,240-01,4G
D1773,IoT Device,240-01,240-01,3G
D1774,IoT Device,240-01,240-01,5G
D1775,Smartphone,240-01,240-01,4G
D1776,Tablet,240-01,240-01,4G
D1777,Tablet,240-01,240-01,4G
D1778,Smartphone,240-01,240-01,3G
D1779,Tablet,240-01,240-01,5G
D1780,Smartphone,240-01,240-01,5G
D1781,Smartphone,240-01,240-01,4G
D1782,Tablet,240-01,240-01,3G
D1783,Smartphone,240-01,240-01,5G
D1784,Tablet,240-01,240-01,5G
D1785,Smartphone,240-01,240-01,3G
D1786,Smartphone,240-01,240-01,5G
D1787,Smartphone,240-01,240-01,3G
D1788,Tablet,240-01,240-01,3G
D1789,Tablet,240-01,240-01,4G
D1790,Tablet,240-01,240-01,4G
D1791,Tablet,240-01,240-01,4G
D1792,Smartphone,240-01,240-01,5G
D1793,Smartphone,240-01,240-01,5G
D1794,Tablet,240-01,240-01,3G
D1795,Smartphone,240-01,240-01,5G
D1796,Smartphone,240-01,240-01,3G
D1797,Tablet,240-01,240-01,5G
D1798,Smartphone,240-01,240-01,5G
D1799,Smartphone,240-01,240-01,4G
D1800,Smartphone,240-01,240-01,5G
D1801,IoT Device,240-01,240-01,5G
D1802,IoT Device,240-01,240-01,3G
D1803,Tablet,240-01,240-01,5G
D1804,Tablet,240-01,240-01,3G
D1805,IoT Device,240-01,240-01,4G
D1806,Smartphone,240-01,240-01,4G
D1807,Smartphone,240-01,240-01,3G
D1808,IoT Device,240-01,240-01,5G
D1809,Tablet,240-01,240-01,4G
D1810,IoT Device,240-01,240-01,3G
D1811,IoT Device,240-01,240-01,5G
D1812,Smartphone,240-01,240-01,4G
D1813,Tablet,240-01,240-01,5G
D1814,Tablet,240-01,240-01,5G
D1815,Tablet,240-01,240-01,4G
D1816,IoT Device,240-01,240-01,3G
D1817,Tablet,240-01,240-01,5G
D1818,IoT Device,240-01,240-01,4G
D1819,Smartphone,240-01,240-01,3G
D1820,Tablet,240-01,240-01,4G
D1821,Smartphone,240-01,240-01,4G
D1822,Tablet,240-01,240-01,3G
D1823,IoT Device,240-01,240-01,3G
D1824,Smartphone,240-01,240-01,3G
D1825,IoT Device,240-01,240-01,4G
D1826,Smartphone,240-01,240-01,5G
D1827,Smartphone,240-01,240-01,4G
D1828,Tablet,240-01,240-01,4G
D1829,Smartphone,240-01,240-01,3G
D1830,Tablet,240-01,240-01,4G
D1831,Tablet,240-01,240-01,5G
D1832,Tablet,240-01,240-01,5G
D1833,IoT Device,240-01,240-01,3G
D1834,IoT Device,240-01,240-01,4G
D1835,Smartphone,240-01,240-01,4G
D1836,Tablet,240-01,240-01,4G
D1837,Smartphone,240-01,240-01,5G
D1838,IoT Device,240-01,240-01,5G
D1839,Smartphone,240-01,240-01,3G
D1840,Tablet,240-01,240-01,3G
D1841,IoT Device,240-01,240-01,5G
D1842,IoT Device,240-01,240-01,3G
D1843,IoT Device,240-01,240-01,3G
D1844,IoT Device,240-01,240-01,5G
D1845,Smartphone,240-01,240-01,4G
D1846,IoT Device,240-01,240-01,4G
D1847,IoT Device,240-01,240-01,4G
D1848,IoT Device,240-01,240-01,5G
D1849,IoT Device,240-01,240-01,3G
D1850,Smartphone,240-01,240-01,5G
D1851,IoT Device,240-01,240-01,4G
D1852,IoT Device,240-01,240-01,3G
D1853,Smartphone,240-01,240-01,4G
D1854,IoT Device,240-01,240-01,3G
D1855,Smartphone,240-01,240-01,5G
D1856,IoT Device,240-01,240-01,5G
D1857,IoT Device,240-01,240-01,3G
D1858,Smartphone,240-01,240-01,4G
D1859,Smartphone,240-01,240-01,5G
D1860,IoT Device,240-01,240-01,5G
D1861,Tablet,240-01,240-01,5G
D1862,IoT Device,240-01,240-01,5G
D1863,Tablet,240-01,240-01,5G
D1864,IoT Device,240-01,240-01,4G
D1865,Smartphone,240-01,240-01,5G
D1866,IoT Device,240-01,240-01,4G
D1867,Tablet,240-01,240-01,4G
D1868,IoT Device,240-01,240-01,4G
D1869,Tablet,240-01,240-01,3G
D1870,IoT Device,240-01,240-01,4G
D1871,Smartphone,240-01,240-01,3G
D1872,IoT Device,240-01,240-01,3G
D1873,IoT Device,240-01,240-01,5G
D1874,Smartphone,240-01,240-01,5G
D1875,IoT Device,240-01,240-01,3G
D1876,IoT Device,240-01,240-01,3G
D1877,Smartphone,240-01,240-01,4G
D1878,Smartphone,240-01,240-01,4G
D1879,Tablet,240-01,240-01,5G
D1880,Smartphone,240-01,240-01,5G
D1881,Smartphone,240-01,240-01,4G
D1882,Smartphone,240-01,240-01,5G
D1883,Smartphone,240-01,240-01,5G
D1884,IoT Device,240-01,240-01,4G
D1885,IoT Device,240-01,240-01,3G
D1886,IoT Device,240-01,240-01,3G
D1887,Tablet,240-01,240-01,3G
D1888,Tablet,240-01,240-01,3G
D1889,Tablet,240-01,240-01,3G
D1890,Smartphone,240-01,240-01,5G
D1891,Tablet,240-01,240-01,3G
D1892,Tablet,240-01,240-01,5G
D1893,IoT Device,240-01,240-01,4G
D1894,IoT Device,240-01,240-01,5G
D1895,Smartphone,240-01,240-01,5G
D1896,Smartphone,240-01,240-01,4G
D1897,Tablet,240-01,240-01,3G
D1898,Tablet,240-01,240-01,4G
D1899,IoT Device,240-01,240-01,3G
D1900,Tablet,240-01,240-01,3G
D1901,Smartphone,240-01,240-01,4G
D1902,Smartphone,240-01,240-01,3G
D1903,IoT Device,240-01,240-01,4G
D1904,Smartphone,240-01,240-01,4G
D1905,Smartphone,240-01,240-01,5G
D1906,Smartphone,240-01,240-01,5G
D1907,Tablet,240-01,240-01,5G
D1908,IoT Device,240-01,240-01,3G
D1909,IoT Device,240-01,240-01,5G
D1910,Smartphone,240-01,240-01,5G
D1911,Tablet,240-01,240-01,5G
D1912,IoT Device,240-01,240-01,4G
D1913,Smartphone,240-01,240-01,3G
D1914,Smartphone,240-01,240-01,4G
D1915,IoT Device,240-01,240-01,5G
D1916,Tablet,240-01,240-01,5G
D1917,IoT Device,240-01,240-01,5G
D1918,Tablet,240-01,240-01,4G
D1919,Smartphone,240-01,240-01,4G
D1920,Smartphone,240-01,240-01,3G
D1921,IoT Device,240-01,240-01,5G
D1922,Tablet,240-01,240-01,5G
D1923,IoT Device,240-01,240-01,3G
D1924,Smartphone,240-01,240-01,3G
D1925,IoT Device,240-01,240-01,5G
D1926,IoT Device,240-01,240-01,4G
D1927,Tablet,240-01,240-01,5G
D1928,IoT Device,240-01,240-01,5G
D1929,Smartphone,240-01,240-01,5G
D1930,Tablet,240-01,240-01,5G
D1931,Tablet,240-01,240-01,3G
D1932,Tablet,240-01,240-01,3G
D1933,Tablet,240-01,240-01,3G
D1934,IoT Device,240-01,240-01,3G
D1935,IoT Device,240-01,240-01,5G
D1936,Tablet,240-01,240-01,5G
D1937,IoT Device,240-01,240-01,5G
D1938,Smartphone,240-01,240-01,3G
D1939,Tablet,240-01,240-01,3G
D1940,IoT Device,240-01,240-01,3G
D1941,IoT Device,240-01,240-01,4G
D1942,Tablet,240-01,240-01,3G
D1943,Smartphone,240-01,240-01,4G
D1944,Smartphone,240-01,240-01,5G
D1945,Smartphone,240-01,240-01,4G
D1946,Smartphone,240-01,240-01,5G
D1947,IoT Device,240-01,240-01,5G
D1948,Tablet,240-01,240-01,3G
D1949,Tablet,240-01,240-01,4G
D1950,Smartphone,240-01,240-01,3G
D1951,Tablet,240-01,240-01,4G
D1952,IoT Device,240-01,240-01,4G
D1953,Tablet,240-01,240-01,5G
D1954,Smartphone,240-01,240-01,3G
D1955,Tablet,240-01,240-01,4G
D1956,Tablet,240-01,240-01,5G
D1957,Tablet,240-01,240-01,3G
D1958,Tablet,240-01,240-01,4G
D1959,IoT Device,240-01,240-01,3G
D1960,Smartphone,240-01,240-01,5G
D1961,Tablet,240-01,240-01,5G
D1962,Smartphone,240-01,240-01,3G
D1963,Smartphone,240-01,240-01,5G
D1964,Tablet,240-01,240-01,4G
D1965,Smartphone,240-01,240-01,5G
D1966,Tablet,240-01,240-01,3G
D1967,IoT Device,240-01,240-01,3G
D1968,Smartphone,240-01,240-01,5G
D1969,Tablet,240-01,240-01,4G
D1970,Smartphone,240-01,240-01,3G
D1971,Tablet,240-01,240-01,4G
D1972,IoT Device,240-01,240-01,5G
D1973,IoT Device,240-01,240-01,4G
D1974,IoT Device,240-01,240-01,5G
D1975,Tablet,240-01,240-01,3G
D1976,Tablet,240-01,240-01,3G
D1977,Tablet,240-01,240-01,4G
D1978,IoT Device,240-01,240-01,5G
D1979,Smartphone,240-01,240-01,5G
D1980,IoT Device,240-01,240-01,5G
D1981,IoT Device,240-01,240-01,3G
D1982,Smartphone,240-01,240-01,4G
D1983,IoT Device,240-01,240-01,5G
D1984,Smartphone,240-01,240-01,3G
D1985,IoT Device,240-01,240-01,5G
D1986,Tablet,240-01,240-01,3G
D1987,IoT Device,240-01,240-01,4G
D1988,IoT Device,240-01,240-01,5G
D1989,IoT Device,240-01,240-01,3G
D1990,Tablet,240-01,240-01,4G
D1991,IoT Device,240-01,240-01,4G
D1992,Tablet,240-01,240-01,5G
D1993,IoT Device,240-01,240-01,3G
D1994,Smartphone,240-01,240-01,3G
D1995,Smartphone,240-01,240-01,4G
D1996,Tablet,240-01,240-01,5G
D1997,IoT Device,240-01,240-01,5G
D1998,IoT Device,240-01,240-01,5G
D1999,Tablet,240-01,240-01,3G
D2000,Smartphone,240-01,240-01,5G
D2001,IoT Device,240-01,240-01,4G
D2002,Tablet,240-01,240-01,4G
D2003,Tablet,240-01,240-01,5G
D2004,Smartphone,240-01,240-01,3G
D2005,IoT Device,240-01,240-01,3G
D2006,IoT Device,240-01,240-01,5G
D2007,Tablet,240-01,240-01,5G
D2008,Smartphone,240-01,240-01,4G
D2009,IoT Device,240-01,240-01,5G
D2010,Tablet,240-01,240-01,4G
D2011,Tablet,240-01,240-01,5G
D2012,IoT Device,240-01,240-01,3G
D2013,Smartphone,240-01,240-01,4G
D2014,IoT Device,240-01,240-01,5G
D2015,Smartphone,240-01,240-01,5G
D2016,Tablet,240-01,240-01,3G
D2017,Tablet,240-01,240-01,5G
D2018,IoT Device,240-01,240-01,4G
D2019,Tablet,240-01,240-01,3G
D2020,Smartphone,240-01,240-01,3G
D2021,IoT Device,240-01,240-01,5G
D2022,IoT Device,240-01,240-01,4G
D2023,Smartphone,240-01,240-01,3G
D2024,Smartphone,240-01,240-01,3G
D2025,Tablet,240-01,240-01,5G
D2026,Smartphone,240-01,240-01,3G
D2027,IoT Device,240-01,240-01,4G
D2028,Smartphone,240-01,240-01,3G
D2029,Smartphone,240-01,240-01,4G
D2030,Smartphone,240-01,240-01,4G
D2031,Tablet,240-01,240-01,5G
D2032,IoT Device,240-01,240-01,4G
D2033,Smartphone,240-01,240-01,4G
D2034,IoT Device,240-01,240-01,3G
D2035,Smartphone,240-01,240-01,3G
D2036,IoT Device,240-01,240-01,4G
D2037,Tablet,240-01,240-01,4G
D2038,IoT Device,240-01,240-01,4G
D2039,Smartphone,240-01,240-01,5G
D2040,Smartphone,240-01,240-01,3G
D2041,Tablet,240-01,240-01,4G
D2042,Tablet,240-01,240-01,3G
D2043,IoT Device,240-01,240-01,5G
D2044,Smartphone,240-01,240-01,5G
D2045,Smartphone,240-01,240-01,3G
D2046,Smartphone,240-01,240-01,5G
D2047,Smartphone,240-01,240-01,4G
D2048,IoT Device,240-01,240-01,5G
D2049,Tablet,240-01,240-01,5G
D2050,Tablet,240-01,240-01,5G
D2051,Smartphone,240-01,240-01,5G
D2052,IoT Device,240-01,240-01,4G
D2053,Smartphone,240-01,240-01,5G
D2054,Tablet,240-01,240-01,5G
D2055,Tablet,240-01,240-01,4G
D2056,IoT Device,240-01,240-01,3G
D2057,Tablet,240-01,240-01,3G
D2058,Smartphone,240-01,240-01,5G
D2059,IoT Device,240-01,240-01,5G
D2060,Smartphone,240-01,240-01,4G
D2061,IoT Device,240-01,240-01,3G
D2062,Tablet,240-01,240-01,3G
D2063,Tablet,240-01,240-01,5G
D2064,Smartphone,240-01,240-01,3G
D2065,Tablet,240-01,240-01,3G
D2066,Tablet,240-01,240-01,5G
D2067,Tablet,240-01,240-01,4G
D2068,Tablet,240-01,240-01,5G
D2069,Smartphone,240-01,240-01,5G
D2070,Smartphone,240-01,240-01,3G
D2071,IoT Device,240-01,240-01,4G
D2072,Tablet,240-01,240-01,5G
D2073,Tablet,240-01,240-01,3G
D2074,Smartphone,240-01,240-01,4G
D2075,Smartphone,240-01,240-01,3G
D2076,IoT Device,240-01,240-01,4G
D2077,IoT Device,240-01,240-01,5G
D2078,Tablet,240-01,240-01,4G
D2079,Smartphone,240-01,240-01,5G
D2080,Smartphone,240-01,240-01,4G
D2081,Tablet,240-01,240-01,3G
D2082,IoT Device,240-01,240-01,3G
D2083,IoT Device,240-01,240-01,5G
D2084,IoT Device,240-01,240-01,5G
D2085,IoT Device,240-01,240-01,5G
D2086,Smartphone,240-01,240-01,4G
D2087,IoT Device,240-01,240-01,3G
D2088,Smartphone,240-01,240-01,5G
D2089,Smartphone,240-01,240-01,4G
D2090,Smartphone,240-01,240-01,5G
D2091,IoT Device,240-01,240-01,5G
D2092,Smartphone,240-01,240-01,3G
D2093,Tablet,240-01,240-01,5G
D2094,Tablet,240-01,240-01,4G
D2095,Tablet,240-01,240-01,5G
D2096,IoT Device,240-01,240-01,3G
D2097,Tablet,240-01,240-01,3G
D2098,Smartphone,240-01,240-01,5G
D2099,IoT Device,240-01,240-01,3G
D2100,Smartphone,240-01,240-01,3G
D2101,Tablet,240-01,240-01,3G
D2102,Tablet,240-01,240-01,4G
D2103,Smartphone,240-01,240-01,5G
D2104,Tablet,240-01,240-01,5G
D2105,IoT Device,240-01,240-01,4G
D2106,Tablet,240-01,240-01,4G
D2107,Tablet,240-01,240-01,3G
D2108,Smartphone,240-01,240-01,4G
D2109,IoT Device,240-01,240-01,4G
D2110,Smartphone,240-01,240-01,4G
D2111,IoT Device,240-01,240-01,3G
D2112,Tablet,240-01,240-01,4G
D2113,Tablet,240-01,240-01,4G
D2114,Tablet,240-01,240-01,5G
D2115,Tablet,240-01,240-01,5G
D2116,Smartphone,240-01,240-01,5G
D2117,Smartphone,240-01,240-01,4G
D2118,Tablet,240-01,240-01,3G
D2119,Smartphone,240-01,240-01,5G
D2120,IoT Device,240-01,240-01,3G
D2121,Tablet,240-01,240-01,5G
D2122,IoT Device,240-01,240-01,4G
D2123,Tablet,240-01,240-01,5G
D2124,Tablet,240-01,240-01,4G
D2125,IoT Device,240-01,240-01,5G
D2126,Smartphone,240-01,240-01,3G
D2127,IoT Device,240-01,240-01,3G
D2128,Tablet,240-01,240-01,5G
D2129,Smartphone,240-01,240-01,5G
D2130,IoT Device,240-01,240-01,3G
D2131,Smartphone,240-01,240-01,5G
D2132,IoT Device,240-01,240-01,3G
D2133,Tablet,240-01,240-01,4G
D2134,Smartphone,240-01,240-01,3G
D2135,Smartphone,240-01,240-01,4G
D2136,Smartphone,240-01,240-01,4G
D2137,IoT Device,240-01,240-01,5G
D2138,Smartphone,240-01,240-01,4G
D2139,Tablet,240-01,240-01,4G
D2140,IoT Device,240-01,240-01,4G
D2141,IoT Device,240-01,240-01,5G
D2142,Tablet,240-01,240-01,4G
D2143,IoT Device,240-01,240-01,3G
D2144,Smartphone,240-01,240-01,4G
D2145,Tablet,240-01,240-01,4G
D2146,Smartphone,240-01,240-01,5G
D2147,Tablet,240-01,240-01,5G
D2148,IoT Device,240-01,240-01,3G
D2149,IoT Device,240-01,240-01,4G
D2150,IoT Device,240-01,240-01,4G
D2151,Tablet,240-01,240-01,5G
D2152,Smartphone,240-01,240-01,5G
D2153,IoT Device,240-01,240-01,5G
D2154,Smartphone,240-01,240-01,5G
D2155,IoT Device,240-01,240-01,3G
D2156,IoT Device,240-01,240-01,4G
D2157,IoT Device,240-01,240-01,3G
D2158,Tablet,240-01,240-01,3G
D2159,IoT Device,240-01,240-01,4G
D2160,Tablet,240-01,240-01,5G
D2161,IoT Device,240-01,240-01,5G
D2162,IoT Device,240-01,240-01,5G
D2163,IoT Device,240-01,240-01,4G
D2164,IoT Device,240-01,240-01,3G
D2165,Smartphone,240-01,240-01,4G
D2166,Tablet,240-01,240-01,4G
D2167,Smartphone,240-01,240-01,5G
D2168,IoT Device,240-01,240-01,4G
D2169,Smartphone,240-01,240-01,3G
D2170,Smartphone,240-01,240-01,3G
D2171,IoT Device,240-01,240-01,4G
D2172,Tablet,240-01,240-01,3G
D2173,IoT Device,240-01,240-01,3G
D2174,IoT Device,240-01,240-01,4G
D2175,Smartphone,240-01,240-01,4G
D2176,IoT Device,240-01,240-01,5G
D2177,IoT Device,240-01,240-01,5G
D2178,IoT Device,240-01,240-01,5G
D2179,Tablet,240-01,240-01,5G
D2180,IoT Device,240-01,240-01,3G
D2181,IoT Device,240-01,240-01,5G
D2182,Tablet,240-01,240-01,4G
D2183,Smartphone,240-01,240-01,5G
D2184,Smartphone,240-01,240-01,4G
D2185,IoT Device,240-01,240-01,3G
D2186,Tablet,240-01,240-01,4G
D2187,Smartphone,240-01,240-01,4G
D2188,Smartphone,240-01,240-01,3G
D2189,Smartphone,240-01,240-01,3G
D2190,Tablet,240-01,240-01,3G
D2191,IoT Device,240-01,240-01,3G
D2192,Tablet,240-01,240-01,4G
D2193,IoT Device,240-01,240-01,4G
D2194,Tablet,240-01,240-01,3G
D2195,Smartphone,240-01,240-01,4G
D2196,Tablet,240-01,240-01,5G
D2197,Smartphone,240-01,240-01,4G
D2198,IoT Device,240-01,240-01,5G
D2199,Tablet,240-01,240-01,3G
D2200,Tablet,240-01,240-01,4G
D2201,IoT Device,240-01,240-01,4G
D2202,IoT Device,240-01,240-01,4G
D2203,Smartphone,240-01,240-01,4G
D2204,Tablet,240-01,240-01,3G
D2205,Tablet,240-01,240-01,3G
D2206,IoT Device,240-01,240-01,5G
D2207,IoT Device,240-01,240-01,4G
D2208,Smartphone,240-01,240-01,4G
D2209,Smartphone,240-01,240-01,3G
D2210,Tablet,240-01,240-01,3G
D2211,Smartphone,240-01,240-01,3G
D2212,IoT Device,240-01,240-01,5G
D2213,Tablet,240-01,240-01,5G
D2214,Smartphone,240-01,240-01,4G
D2215,Smartphone,240-01,240-01,4G
D2216,IoT Device,240-01,240-01,5G
D2217,Tablet,240-01,240-01,3G
D2218,Tablet,240-01,240-01,4G
D2219,Tablet,240-01,240-01,5G
D2220,IoT Device,240-01,240-01,3G
D2221,Tablet,240-01,240-01,3G
D2222,Smartphone,240-01,240-01,4G
D2223,IoT Device,240-01,240-01,3G
D2224,Smartphone,240-01,240-01,3G
D2225,Tablet,240-01,240-01,5G
D2226,Tablet,240-01,240-01,4G
D2227,IoT Device,240-01,240-01,4G
D2228,Tablet,240-01,240-01,3G
D2229,IoT Device,240-01,240-01,3G
D2230,Smartphone,240-01,240-01,3G
D2231,Tablet,240-01,240-01,4G
D2232,Smartphone,240-01,240-01,5G
D2233,Smartphone,240-01,240-01,5G
D2234,Tablet,240-01,240-01,3G
D2235,IoT Device,240-01,240-01,3G
D2236,Tablet,240-01,240-01,4G
D2237,IoT Device,240-01,240-01,5G
D2238,Smartphone,240-01,240-01,4G
D2239,Tablet,240-01,240-01,4G
D2240,Smartphone,240-01,240-01,4G
D2241,Smartphone,240-01,240-01,4G
D2242,IoT Device,240-01,240-01,4G
D2243,Tablet,240-01,240-01,5G
D2244,IoT Device,240-01,240-01,3G
D2245,Tablet,240-01,240-01,3G
D2246,Smartphone,240-01,240-01,4G
D2247,IoT Device,240-01,240-01,3G
D2248,IoT Device,240-01,240-01,5G
D2249,Tablet,240-01,240-01,5G
D2250,IoT Device,240-01,240-01,3G
D2251,Tablet,240-01,240-01,5G
D2252,Smartphone,240-01,240-01,5G
D2253,Smartphone,240-01,240-01,3G
D2254,IoT Device,240-01,240-01,3G
D2255,Tablet,240-01,240-01,3G
D2256,Tablet,240-01,240-01,3G
D2257,Smartphone,240-01,240-01,4G
D2258,IoT Device,240-01,240-01,4G
D2259,Smartphone,240-01,240-01,3G
D2260,Tablet,240-01,240-01,4G
D2261,Tablet,240-01,240-01,5G
D2262,IoT Device,240-01,240-01,3G
D2263,IoT Device,240-01,240-01,4G
D2264,Smartphone,240-01,240-01,4G
D2265,Smartphone,240-01,240-01,3G
D2266,IoT Device,240-01,240-01,4G
D2267,IoT Device,240-01,240-01,3G
D2268,Smartphone,240-01,240-01,3G
D2269,Tablet,240-01,240-01,5G
D2270,Tablet,240-01,240-01,5G
D2271,IoT Device,240-01,240-01,4G
D2272,IoT Device,240-01,240-01,3G
D2273,IoT Device,240-01,240-01,3G
D2274,IoT Device,240-01,240-01,5G
D2275,IoT Device,240-01,240-01,5G
D2276,Tablet,240-01,240-01,5G
D2277,Tablet,240-01,240-01,4G
D2278,Tablet,240-01,240-01,3G
D2279,IoT Device,240-01,240-01,5G
D2280,IoT Device,240-01,240-01,5G
D2281,IoT Device,240-01,240-01,3G
D2282,IoT Device,240-01,240-01,4G
D2283,Tablet,240-01,240-01,3G
D2284,IoT Device,240-01,240-01,4G
D2285,IoT Device,240-01,240-01,5G
D2286,Tablet,240-01,240-01,5G
D2287,IoT Device,240-01,240-01,5G
D2288,IoT Device,240-01,240-01,5G
D2289,Smartphone,240-01,240-01,5G
D2290,IoT Device,240-01,240-01,5G
D2291,Smartphone,240-01,240-01,3G
D2292,IoT Device,240-01,240-01,3G
D2293,Tablet,240-01,240-01,5G
D2294,Tablet,240-01,240-01,5G
D2295,Tablet,240-01,240-01,5G
D2296,Tablet,240-01,240-01,5G
D2297,Tablet,240-01,240-01,4G
D2298,IoT Device,240-01,240-01,3G
D2299,Smartphone,240-01,240-01,5G
D2300,Smartphone,240-01,240-01,5G
D2301,IoT Device,240-01,240-01,5G
D2302,IoT Device,240-01,240-01,5G
D2303,Smartphone,240-01,240-01,5G
D2304,Tablet,240-01,240-01,3G
D2305,Tablet,240-01,240-01,5G
D2306,Tablet,240-01,240-01,4G
D2307,Smartphone,240-01,240-01,4G
D2308,Tablet,240-01,240-01,5G
D2309,IoT Device,240-01,240-01,3G
D2310,Smartphone,240-01,240-01,3G
D2311,Tablet,240-01,240-01,4G
D2312,IoT Device,240-01,240-01,5G
D2313,Smartphone,240-01,240-01,3G
D2314,IoT Device,240-01,240-01,4G
D2315,Smartphone,240-01,240-01,3G
D2316,Tablet,240-01,240-01,3G
D2317,IoT Device,240-01,240-01,4G
D2318,Smartphone,240-01,240-01,3G
D2319,Tablet,240-01,240-01,4G
D2320,Smartphone,240-01,240-01,5G
D2321,Tablet,240-01,240-01,5G
D2322,Tablet,240-01,240-01,4G
D2323,IoT Device,240-01,240-01,3G
D2324,IoT Device,240-01,240-01,3G
D2325,Smartphone,240-01,240-01,5G
D2326,Tablet,240-01,240-01,3G
D2327,Smartphone,240-01,240-01,3G
D2328,Smartphone,240-01,240-01,5G
D2329,IoT Device,240-01,240-01,5G
D2330,Smartphone,240-01,240-01,5G
D2331,Smartphone,240-01,240-01,4G
D2332,Smartphone,240-01,240-01,5G
D2333,Tablet,240-01,240-01,4G
D2334,IoT Device,240-01,240-01,3G
D2335,IoT Device,240-01,240-01,3G
D2336,Smartphone,240-01,240-01,4G
D2337,Tablet,240-01,240-01,5G
D2338,Smartphone,240-01,240-01,4G
D2339,Tablet,240-01,240-01,3G
D2340,Tablet,240-01,240-01,4G
D2341,Tablet,240-01,240-01,4G
D2342,Smartphone,240-01,240-01,3G
D2343,Tablet,240-01,240-01,4G
D2344,Smartphone,240-01,240-01,4G
D2345,IoT Device,240-01,240-01,4G
D2346,Smartphone,240-01,240-01,5G
D2347,Tablet,240-01,240-01,3G
D2348,Tablet,240-01,240-01,3G
D2349,IoT Device,240-01,240-01,4G
D2350,IoT Device,240-01,240-01,5G
