<<<<<<< HEAD
MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240,55,24055,3547****,5493****,1431****,240-55-3983,240-55-3983-78,4G
240,56,24056,1024****,3114****,9544****,240-56-3445,240-56-3445-31,3G
240,94,24094,5777****,8334****,9799****,240-94-2405,240-94-2405-94,3G
240,26,24026,4571****,9394****,8646****,240-26-6605,240-26-6605-65,4G
240,32,24032,4872****,6570****,5502****,240-32-6777,240-32-6777-58,4G
240,89,24089,5034****,4572****,8576****,240-89-8973,240-89-8973-43,5G
240,93,24093,1712****,7965****,5831****,240-93-3346,240-93-3346-62,3G
240,9,24009,6420****,8486****,8569****,240-09-7726,240-09-7726-58,5G
240,85,24085,7833****,5803****,9950****,240-85-4659,240-85-4659-87,4G
240,12,24012,2638****,5806****,8981****,240-12-3829,240-12-3829-53,4G
240,2,24002,8435****,8802****,2936****,240-02-2611,240-02-2611-73,3G
240,39,24039,6691****,2650****,1197****,240-39-6057,240-39-6057-59,4G
240,68,24068,6373****,5374****,1913****,240-68-8186,240-68-8186-56,5G
240,14,24014,2097****,2802****,3287****,240-14-1263,240-14-1263-59,3G
240,4,24004,3680****,4775****,3381****,240-04-2435,240-04-2435-24,3G
240,98,24098,5815****,1363****,5064****,240-98-5930,240-98-5930-94,4G
240,61,24061,7395****,2094****,5489****,240-61-3884,240-61-3884-21,4G
240,38,24038,2002****,2066****,3512****,240-38-8973,240-38-8973-34,5G
240,46,24046,6790****,8470****,7320****,240-46-5889,240-46-5889-67,4G
240,32,24032,7319****,5445****,3350****,240-32-7344,240-32-7344-74,5G
240,99,24099,6613****,6255****,3406****,240-99-1298,240-99-1298-77,3G
240,10,24010,8942****,3025****,1506****,240-10-3502,240-10-3502-85,4G
240,74,24074,5915****,5631****,5683****,240-74-6502,240-74-6502-27,4G
240,15,24015,4525****,5312****,1067****,240-15-4374,240-15-4374-31,4G
240,70,24070,1527****,7699****,4500****,240-70-9594,240-70-9594-35,5G
240,76,24076,2910****,7994****,2899****,240-76-4456,240-76-4456-60,4G
240,42,24042,9142****,5163****,5680****,240-42-2606,240-42-2606-18,3G
240,52,24052,4711****,3385****,5950****,240-52-8600,240-52-8600-64,5G
240,79,24079,1420****,7767****,2223****,240-79-5032,240-79-5032-12,4G
240,31,24031,2366****,1163****,2763****,240-31-3758,240-31-3758-20,4G
240,43,24043,1467****,6332****,9740****,240-43-1057,240-43-1057-77,3G
240,19,24019,3544****,6232****,8347****,240-19-9744,240-19-9744-32,5G
240,23,24023,6331****,4358****,7475****,240-23-8238,240-23-8238-27,5G
240,35,24035,5011****,9913****,9715****,240-35-6539,240-35-6539-63,4G
240,28,24028,5635****,2174****,7321****,240-28-1343,240-28-1343-19,3G
240,74,24074,6572****,8692****,2395****,240-74-6403,240-74-6403-76,4G
240,87,24087,4253****,9168****,8762****,240-87-7681,240-87-7681-84,5G
240,84,24084,8219****,9807****,1755****,240-84-8041,240-84-8041-29,5G
240,64,24064,8012****,9168****,8628****,240-64-5656,240-64-5656-95,4G
240,60,24060,2906****,1119****,6955****,240-60-5502,240-60-5502-66,4G
240,60,24060,2398****,1133****,4734****,240-60-4692,240-60-4692-15,4G
240,83,24083,5197****,5979****,6799****,240-83-2084,240-83-2084-39,3G
240,55,24055,9899****,7339****,3947****,240-55-6335,240-55-6335-34,4G
240,95,24095,5498****,9002****,5605****,240-95-9558,240-95-9558-98,5G
240,3,24003,3502****,7367****,2376****,240-03-6494,240-03-6494-61,4G
240,2,24002,3070****,2136****,6582****,240-02-2412,240-02-2412-10,3G
240,17,24017,3986****,9767****,5474****,240-17-8620,240-17-8620-40,5G
240,2,24002,2326****,9451****,2649****,240-02-9181,240-02-9181-32,5G
240,92,24092,8420****,2951****,2116****,240-92-4274,240-92-4274-44,4G
240,86,24086,1842****,3240****,6775****,240-86-2734,240-86-2734-80,3G
240,85,24085,4905****,5835****,7090****,240-85-2285,240-85-2285-18,3G
240,85,24085,7005****,6469****,8969****,240-85-2853,240-85-2853-47,3G
240,58,24058,4928****,4087****,1127****,240-58-3952,240-58-3952-72,4G
240,81,24081,8239****,9818****,4536****,240-81-6779,240-81-6779-55,4G
240,3,24003,7555****,6157****,4235****,240-03-9242,240-03-9242-23,5G
240,69,24069,5123****,1883****,7498****,240-69-4737,240-69-4737-13,4G
240,56,24056,9293****,6326****,5115****,240-56-4736,240-56-4736-91,4G
240,38,24038,7953****,8166****,8060****,240-38-9426,240-38-9426-69,5G
240,66,24066,9255****,1400****,7017****,240-66-8034,240-66-8034-28,5G
240,38,24038,6748****,7439****,9219****,240-38-6799,240-38-6799-99,4G
240,76,24076,2288****,4516****,6951****,240-76-4702,240-76-4702-69,4G
240,46,24046,6267****,9087****,1111****,240-46-8823,240-46-8823-76,5G
240,53,24053,7015****,9396****,9900****,240-53-4529,240-53-4529-30,4G
240,48,24048,4720****,2160****,5840****,240-48-8938,240-48-8938-57,5G
240,8,24008,6340****,4896****,1432****,240-08-9328,240-08-9328-52,5G
240,88,24088,6028****,1878****,3181****,240-88-9756,240-88-9756-88,5G
240,5,24005,1218****,2706****,5012****,240-05-7973,240-05-7973-34,5G
240,64,24064,1143****,4476****,9161****,240-64-2496,240-64-2496-16,3G
240,49,24049,2646****,4935****,7838****,240-49-3144,240-49-3144-61,3G
240,63,24063,7360****,5849****,8736****,240-63-9692,240-63-9692-52,5G
240,68,24068,4014****,6334****,7457****,240-68-6753,240-68-6753-58,4G
240,62,24062,3477****,9667****,1399****,240-62-2968,240-62-2968-64,3G
240,4,24004,2883****,6977****,6049****,240-04-6620,240-04-6620-92,4G
240,28,24028,1831****,1004****,3943****,240-28-7028,240-28-7028-86,5G
240,49,24049,8193****,9899****,8817****,240-49-2952,240-49-2952-98,3G
240,76,24076,6368****,4119****,5690****,240-76-8616,240-76-8616-72,5G
240,98,24098,7667****,7666****,5699****,240-98-2398,240-98-2398-10,3G
240,96,24096,3675****,2065****,2652****,240-96-8031,240-96-8031-51,5G
240,50,24050,5028****,4301****,9804****,240-50-3398,240-50-3398-35,3G
240,25,24025,8864****,7390****,8720****,240-25-8320,240-25-8320-35,5G
240,32,24032,2636****,3989****,5795****,240-32-3097,240-32-3097-46,3G
240,88,24088,3641****,7797****,5159****,240-88-7440,240-88-7440-97,5G
240,93,24093,6391****,9309****,8055****,240-93-9715,240-93-9715-54,5G
240,19,24019,1465****,2137****,1640****,240-19-6885,240-19-6885-68,4G
240,48,24048,7642****,6200****,3098****,240-48-3550,240-48-3550-58,4G
240,71,24071,7360****,2757****,7203****,240-71-5524,240-71-5524-67,4G
240,6,24006,8426****,4604****,7566****,240-06-1121,240-06-1121-43,3G
240,62,24062,1126****,1849****,5285****,240-62-4033,240-62-4033-90,4G
240,82,24082,6185****,4100****,8885****,240-82-3704,240-82-3704-20,4G
240,28,24028,7186****,5514****,8359****,240-28-7172,240-28-7172-68,5G
240,93,24093,8221****,1361****,5781****,240-93-4555,240-93-4555-80,4G
240,37,24037,8832****,9283****,2750****,240-37-4672,240-37-4672-96,4G
240,41,24041,4012****,5658****,2984****,240-41-2648,240-41-2648-69,3G
240,93,24093,7467****,1860****,8915****,240-93-4820,240-93-4820-80,4G
240,26,24026,6143****,5696****,2028****,240-26-2432,240-26-2432-69,3G
240,22,24022,1792****,1175****,7144****,240-22-3573,240-22-3573-64,4G
240,37,24037,5619****,7930****,8574****,240-37-1162,240-37-1162-77,3G
240,65,24065,5483****,7369****,3360****,240-65-8814,240-65-8814-19,5G
240,75,24075,8658****,7166****,6215****,240-75-1790,240-75-1790-64,3G
240,2,24002,6831****,3640****,3404****,240-02-3249,240-02-3249-32,3G
240,86,24086,4387****,1132****,7775****,240-86-9395,240-86-9395-95,5G
240,13,24013,5666****,5853****,6301****,240-13-4445,240-13-4445-36,4G
240,57,24057,9865****,3325****,1135****,240-57-4658,240-57-4658-70,4G
240,20,24020,4030****,8688****,2552****,240-20-5427,240-20-5427-39,4G
240,10,24010,4333****,8922****,3835****,240-10-9058,240-10-9058-91,5G
240,7,24007,9316****,1774****,2846****,240-07-3715,240-07-3715-38,4G
240,9,24009,6634****,7309****,8529****,240-09-9015,240-09-9015-80,5G
240,50,24050,9182****,1558****,4268****,240-50-8332,240-50-8332-90,5G
240,19,24019,3129****,4059****,3597****,240-19-8159,240-19-8159-52,5G
240,89,24089,1393****,5079****,2965****,240-89-8713,240-89-8713-44,5G
240,19,24019,3154****,6995****,2672****,240-19-5239,240-19-5239-52,4G
240,1,24001,8364****,5292****,4287****,240-01-7477,240-01-7477-90,5G
240,64,24064,7589****,4858****,5362****,240-64-2315,240-64-2315-39,3G
240,47,24047,8304****,3767****,8080****,240-47-1370,240-47-1370-68,3G
240,1,24001,4387****,7699****,4690****,240-01-2695,240-01-2695-44,3G
240,25,24025,2007****,2235****,3925****,240-25-7177,240-25-7177-80,5G
240,4,24004,1841****,9035****,8086****,240-04-6179,240-04-6179-45,4G
240,3,24003,4360****,1656****,1778****,240-03-4033,240-03-4033-28,4G
240,69,24069,4601****,9707****,7428****,240-69-4739,240-69-4739-69,4G
240,32,24032,5767****,6772****,7842****,240-32-8891,240-32-8891-56,5G
240,61,24061,1450****,2957****,8271****,240-61-5281,240-61-5281-23,4G
240,49,24049,7356****,3228****,2102****,240-49-9444,240-49-9444-33,5G
240,47,24047,9658****,6583****,1331****,240-47-3504,240-47-3504-28,4G
240,29,24029,7965****,5566****,8888****,240-29-6187,240-29-6187-96,4G
240,67,24067,8698****,2103****,6345****,240-67-9996,240-67-9996-23,5G
240,32,24032,5238****,8140****,9819****,240-32-8184,240-32-8184-52,5G
240,10,24010,5997****,4613****,9907****,240-10-3856,240-10-3856-58,4G
240,71,24071,2328****,1684****,8245****,240-71-9878,240-71-9878-43,5G
240,56,24056,3449****,7792****,8043****,240-56-7303,240-56-7303-54,5G
240,64,24064,4576****,1430****,6371****,240-64-6375,240-64-6375-83,4G
240,64,24064,8357****,7999****,4253****,240-64-8514,240-64-8514-12,5G
240,29,24029,9241****,9408****,9078****,240-29-3683,240-29-3683-97,4G
240,63,24063,4174****,7487****,4809****,240-63-7860,240-63-7860-32,5G
240,98,24098,5688****,1779****,3529****,240-98-4858,240-98-4858-66,4G
240,10,24010,1323****,9295****,9941****,240-10-5621,240-10-5621-13,4G
240,11,24011,7305****,7275****,2581****,240-11-1480,240-11-1480-96,3G
240,64,24064,2797****,3942****,7962****,240-64-7861,240-64-7861-52,5G
240,43,24043,8037****,2283****,3046****,240-43-1870,240-43-1870-61,3G
240,10,24010,3325****,4996****,8669****,240-10-3091,240-10-3091-57,3G
240,46,24046,6628****,1130****,9367****,240-46-6907,240-46-6907-86,4G
240,76,24076,5045****,9857****,5934****,240-76-2161,240-76-2161-63,3G
240,62,24062,5752****,1570****,9902****,240-62-3768,240-62-3768-11,4G
240,59,24059,3027****,4464****,2760****,240-59-5329,240-59-5329-62,4G
240,74,24074,8369****,6545****,1819****,240-74-8468,240-74-8468-95,5G
240,44,24044,6620****,4489****,1988****,240-44-5613,240-44-5613-44,4G
240,43,24043,4678****,5528****,4562****,240-43-2709,240-43-2709-56,3G
240,75,24075,1378****,5568****,6700****,240-75-6299,240-75-6299-48,4G
240,89,24089,1466****,4672****,8882****,240-89-2438,240-89-2438-51,3G
240,13,24013,9207****,1110****,6154****,240-13-7649,240-13-7649-74,5G
240,71,24071,7071****,9792****,6339****,240-71-8747,240-71-8747-41,5G
240,7,24007,3933****,4406****,9432****,240-07-6149,240-07-6149-54,4G
240,60,24060,2566****,9025****,2148****,240-60-7244,240-60-7244-42,5G
240,76,24076,6151****,2410****,9861****,240-76-3675,240-76-3675-52,4G
240,64,24064,1063****,7512****,8123****,240-64-9867,240-64-9867-33,5G
240,99,24099,3398****,6874****,6723****,240-99-7580,240-99-7580-52,5G
240,73,24073,6850****,6982****,8576****,240-73-9682,240-73-9682-45,5G
240,88,24088,1713****,2738****,2287****,240-88-4932,240-88-4932-45,4G
240,52,24052,7805****,1695****,6579****,240-52-7337,240-52-7337-77,5G
240,98,24098,9116****,3817****,9532****,240-98-3697,240-98-3697-88,4G
240,12,24012,5395****,7659****,1417****,240-12-5335,240-12-5335-76,4G
240,35,24035,2032****,1566****,5273****,240-35-8945,240-35-8945-60,5G
240,21,24021,6653****,6053****,9263****,240-21-4662,240-21-4662-30,4G
240,52,24052,7460****,5071****,9191****,240-52-2875,240-52-2875-43,3G
240,36,24036,2228****,4339****,1167****,240-36-7326,240-36-7326-73,5G
240,18,24018,2983****,5954****,3621****,240-18-3658,240-18-3658-65,4G
240,27,24027,9147****,4846****,5657****,240-27-1722,240-27-1722-89,3G
240,98,24098,7992****,4640****,4676****,240-98-8813,240-98-8813-39,5G
240,85,24085,8076****,1699****,2665****,240-85-8381,240-85-8381-13,5G
240,73,24073,7125****,7596****,4040****,240-73-1267,240-73-1267-71,3G
240,64,24064,7723****,3084****,3755****,240-64-7000,240-64-7000-57,5G
240,49,24049,8312****,8012****,8819****,240-49-9026,240-49-9026-80,5G
240,6,24006,9979****,5487****,7638****,240-06-1045,240-06-1045-38,3G
240,18,24018,3423****,6878****,6372****,240-18-9009,240-18-9009-82,5G
240,2,24002,6910****,7347****,1650****,240-02-4085,240-02-4085-80,4G
240,9,24009,2949****,4901****,5075****,240-09-7052,240-09-7052-49,5G
240,71,24071,3338****,8107****,3231****,240-71-5150,240-71-5150-17,4G
240,27,24027,3141****,8733****,3830****,240-27-2885,240-27-2885-73,3G
240,31,24031,8953****,4759****,1894****,240-31-4947,240-31-4947-96,4G
240,23,24023,1218****,9524****,9995****,240-23-1964,240-23-1964-24,3G
240,35,24035,9186****,7120****,9907****,240-35-2094,240-35-2094-46,3G
240,4,24004,6234****,3850****,3282****,240-04-2684,240-04-2684-47,3G
240,67,24067,7914****,9031****,2182****,240-67-6158,240-67-6158-49,4G
240,36,24036,5648****,3494****,8989****,240-36-6404,240-36-6404-23,4G
240,57,24057,2769****,7482****,6243****,240-57-1346,240-57-1346-52,3G
240,97,24097,7971****,4805****,6945****,240-97-3054,240-97-3054-36,3G
240,66,24066,1015****,3875****,3089****,240-66-7110,240-66-7110-53,5G
240,16,24016,4710****,8105****,6478****,240-16-3700,240-16-3700-23,4G
240,20,24020,4122****,1461****,2213****,240-20-7593,240-20-7593-77,5G
240,22,24022,5218****,6355****,1095****,240-22-5803,240-22-5803-32,4G
240,84,24084,2444****,5512****,9755****,240-84-1970,240-84-1970-66,3G
240,85,24085,6309****,8620****,3846****,240-85-6196,240-85-6196-63,4G
240,91,24091,6584****,1691****,6993****,240-91-6875,240-91-6875-96,4G
240,48,24048,2010****,8356****,5126****,240-48-1008,240-48-1008-48,3G
240,21,24021,4311****,7293****,9145****,240-21-5273,240-21-5273-54,4G
240,3,24003,7770****,5033****,6811****,240-03-4866,240-03-4866-19,4G
240,2,24002,4608****,2676****,5717****,240-02-8963,240-02-8963-36,5G
240,32,24032,9519****,5614****,8198****,240-32-9379,240-32-9379-41,5G
240,90,24090,6468****,3823****,1202****,240-90-4927,240-90-4927-13,4G
240,35,24035,7622****,8306****,3202****,240-35-5402,240-35-5402-14,4G
240,7,24007,5966****,4819****,6309****,240-07-2336,240-07-2336-57,3G
240,54,24054,8065****,9410****,7116****,240-54-3373,240-54-3373-14,3G
240,74,24074,2113****,3202****,7277****,240-74-9440,240-74-9440-12,5G
240,82,24082,2510****,5413****,2458****,240-82-7867,240-82-7867-63,5G
240,98,24098,4943****,3737****,1382****,240-98-9530,240-98-9530-93,5G
240,93,24093,9707****,1254****,7810****,240-93-4066,240-93-4066-29,4G
240,17,24017,3288****,5057****,8458****,240-17-1828,240-17-1828-55,3G
240,45,24045,5910****,7447****,3546****,240-45-6389,240-45-6389-53,4G
240,3,24003,2621****,7343****,1451****,240-03-5461,240-03-5461-93,4G
240,75,24075,2959****,5379****,3210****,240-75-7932,240-75-7932-75,5G
240,82,24082,5912****,7083****,6816****,240-82-9616,240-82-9616-17,5G
240,23,24023,8663****,1525****,2664****,240-23-8324,240-23-8324-58,5G
240,15,24015,8463****,9281****,9959****,240-15-5256,240-15-5256-33,4G
240,75,24075,8143****,6335****,9992****,240-75-7243,240-75-7243-54,5G
240,94,24094,6328****,4746****,8081****,240-94-3115,240-94-3115-32,3G
240,55,24055,7833****,5730****,7181****,240-55-4587,240-55-4587-29,4G
240,75,24075,5423****,2029****,9370****,240-75-4257,240-75-4257-25,4G
240,7,24007,4785****,2971****,4249****,240-07-8703,240-07-8703-63,5G
240,93,24093,9305****,3713****,1570****,240-93-1893,240-93-1893-53,3G
240,70,24070,3588****,1779****,7617****,240-70-8324,240-70-8324-87,5G
240,13,24013,7000****,3807****,8809****,240-13-5883,240-13-5883-18,4G
240,25,24025,9172****,6694****,8463****,240-25-5179,240-25-5179-94,4G
240,15,24015,3702****,4262****,9026****,240-15-4203,240-15-4203-74,4G
240,14,24014,6951****,7760****,5339****,240-14-8188,240-14-8188-88,5G
240,19,24019,3445****,8453****,1392****,240-19-3257,240-19-3257-69,3G
240,66,24066,5699****,8499****,3710****,240-66-1878,240-66-1878-19,3G
240,14,24014,9271****,1813****,6818****,240-14-8142,240-14-8142-77,5G
240,83,24083,5156****,8352****,7530****,240-83-4997,240-83-4997-52,4G
240,62,24062,7442****,4690****,8394****,240-62-2248,240-62-2248-87,3G
240,59,24059,9492****,9794****,3813****,240-59-2398,240-59-2398-67,3G
240,81,24081,7737****,7785****,8094****,240-81-9250,240-81-9250-79,5G
240,51,24051,1649****,3755****,4457****,240-51-9984,240-51-9984-23,5G
240,38,24038,3909****,4185****,9482****,240-38-3791,240-38-3791-17,4G
240,54,24054,5160****,3045****,8558****,240-54-6864,240-54-6864-42,4G
240,25,24025,9881****,4528****,1711****,240-25-8195,240-25-8195-34,5G
240,12,24012,2548****,4896****,4878****,240-12-2093,240-12-2093-42,3G
240,28,24028,4500****,2363****,6254****,240-28-7238,240-28-7238-19,5G
240,89,24089,2539****,3137****,5651****,240-89-8415,240-89-8415-10,5G
240,88,24088,3141****,3120****,3983****,240-88-8653,240-88-8653-21,5G
240,58,24058,6195****,8063****,8008****,240-58-4740,240-58-4740-69,4G
240,64,24064,4207****,2731****,5046****,240-64-6572,240-64-6572-51,4G
240,58,24058,1320****,9221****,3232****,240-58-7678,240-58-7678-13,5G
240,66,24066,5589****,5033****,3742****,240-66-5343,240-66-5343-88,4G
240,51,24051,2746****,5420****,8225****,240-51-8783,240-51-8783-41,5G
240,12,24012,1141****,6264****,5228****,240-12-9555,240-12-9555-11,5G
240,39,24039,4134****,8927****,5237****,240-39-3642,240-39-3642-29,4G
240,26,24026,6815****,5556****,6992****,240-26-4647,240-26-4647-80,4G
240,2,24002,6882****,4121****,5075****,240-02-9822,240-02-9822-78,5G
240,60,24060,8660****,7725****,8750****,240-60-1574,240-60-1574-45,3G
240,97,24097,2220****,1176****,3239****,240-97-9193,240-97-9193-10,5G
240,62,24062,3833****,3312****,2252****,240-62-6378,240-62-6378-80,4G
240,3,24003,3402****,4943****,8012****,240-03-5596,240-03-5596-53,4G
240,97,24097,8513****,3058****,7693****,240-97-7703,240-97-7703-35,5G
240,82,24082,2896****,1826****,5176****,240-82-3957,240-82-3957-33,4G
240,26,24026,8538****,8496****,6196****,240-26-5505,240-26-5505-94,4G
240,2,24002,8480****,4122****,4588****,240-02-5696,240-02-5696-16,4G
240,92,24092,8572****,2619****,8220****,240-92-4423,240-92-4423-32,4G
240,47,24047,6338****,4640****,3730****,240-47-7847,240-47-7847-38,5G
240,18,24018,3500****,1102****,3586****,240-18-7484,240-18-7484-85,5G
240,92,24092,5668****,3972****,3971****,240-92-9610,240-92-9610-66,5G
240,16,24016,4055****,7766****,2213****,240-16-8422,240-16-8422-59,5G
240,33,24033,8355****,5470****,9713****,240-33-9261,240-33-9261-36,5G
240,87,24087,4866****,4733****,9449****,240-87-7572,240-87-7572-48,5G
240,93,24093,9273****,3606****,3497****,240-93-9563,240-93-9563-28,5G
240,76,24076,7733****,3789****,8779****,240-76-5416,240-76-5416-27,4G
240,70,24070,7968****,5230****,2557****,240-70-8691,240-70-8691-80,5G
240,7,24007,9269****,5712****,9440****,240-07-7323,240-07-7323-48,5G
240,87,24087,9525****,3960****,4006****,240-87-6712,240-87-6712-64,4G
240,21,24021,7630****,1505****,1584****,240-21-1364,240-21-1364-70,3G
240,15,24015,9550****,5985****,4925****,240-15-5878,240-15-5878-72,4G
240,37,24037,6461****,9795****,1838****,240-37-7402,240-37-7402-14,5G
240,99,24099,8643****,1630****,3079****,240-99-1797,240-99-1797-42,3G
240,60,24060,5251****,8281****,9604****,240-60-9000,240-60-9000-59,5G
240,58,24058,8973****,3486****,6257****,240-58-9647,240-58-9647-36,5G
240,63,24063,6856****,5093****,1664****,240-63-2769,240-63-2769-19,3G
240,66,24066,2246****,4486****,3601****,240-66-8421,240-66-8421-77,5G
240,96,24096,5174****,7270****,9224****,240-96-3973,240-96-3973-68,4G
240,31,24031,7044****,8323****,6875****,240-31-1341,240-31-1341-70,3G
240,3,24003,3452****,8253****,3471****,240-03-9594,240-03-9594-87,5G
240,8,24008,8873****,7177****,8515****,240-08-2146,240-08-2146-27,3G
240,71,24071,8702****,7207****,7630****,240-71-3500,240-71-3500-37,4G
240,33,24033,6481****,9974****,6734****,240-33-5787,240-33-5787-40,4G
240,52,24052,8035****,7308****,4776****,240-52-8373,240-52-8373-18,5G
240,56,24056,4123****,5238****,3850****,240-56-9865,240-56-9865-46,5G
240,60,24060,4216****,4440****,9680****,240-60-7638,240-60-7638-25,5G
240,45,24045,5381****,5258****,1205****,240-45-7088,240-45-7088-63,5G
240,78,24078,3033****,1719****,6717****,240-78-7928,240-78-7928-41,5G
240,87,24087,4412****,3833****,4480****,240-87-6572,240-87-6572-97,4G
240,25,24025,3706****,9626****,7225****,240-25-8211,240-25-8211-39,5G
240,3,24003,5337****,2004****,7884****,240-03-9076,240-03-9076-18,5G
240,48,24048,4170****,1240****,4195****,240-48-2927,240-48-2927-60,3G
240,90,24090,6014****,6340****,6016****,240-90-3067,240-90-3067-52,3G
240,74,24074,5999****,1721****,4770****,240-74-8373,240-74-8373-10,5G
240,78,24078,2957****,9493****,6768****,240-78-7706,240-78-7706-48,5G
240,98,24098,5674****,8202****,4110****,240-98-5994,240-98-5994-76,4G
240,3,24003,5237****,5901****,2062****,240-03-3004,240-03-3004-89,3G
240,19,24019,5916****,1683****,8020****,240-19-9845,240-19-9845-69,5G
240,86,24086,5301****,7703****,9606****,240-86-9131,240-86-9131-77,5G
240,80,24080,7603****,2509****,9256****,240-80-3834,240-80-3834-83,4G
240,38,24038,2419****,3417****,1093****,240-38-2127,240-38-2127-38,3G
240,76,24076,9921****,5956****,8937****,240-76-1769,240-76-1769-92,3G
240,51,24051,7578****,8296****,3769****,240-51-1640,240-51-1640-85,3G
240,51,24051,3592****,8298****,9184****,240-51-3957,240-51-3957-22,4G
240,80,24080,1995****,6095****,7242****,240-80-7420,240-80-7420-12,5G
240,53,24053,4069****,3785****,5474****,240-53-4464,240-53-4464-70,4G
240,91,24091,5053****,4574****,9201****,240-91-5788,240-91-5788-34,4G
240,57,24057,5185****,6576****,9885****,240-57-6225,240-57-6225-30,4G
240,25,24025,8663****,5662****,2157****,240-25-8299,240-25-8299-38,5G
240,38,24038,6785****,9477****,6524****,240-38-6740,240-38-6740-37,4G
240,37,24037,1492****,4115****,9286****,240-37-6528,240-37-6528-28,4G
240,45,24045,4205****,6213****,9934****,240-45-4247,240-45-4247-53,4G
240,58,24058,5461****,7081****,1427****,240-58-3106,240-58-3106-91,3G
240,21,24021,7260****,8947****,9762****,240-21-6816,240-21-6816-19,4G
240,16,24016,2440****,8727****,1080****,240-16-2901,240-16-2901-86,3G
240,55,24055,7924****,3156****,2339****,240-55-4357,240-55-4357-51,4G
240,46,24046,7789****,5805****,5201****,240-46-8646,240-46-8646-73,5G
240,38,24038,4799****,1268****,8768****,240-38-4789,240-38-4789-87,4G
240,76,24076,3722****,5667****,5785****,240-76-4359,240-76-4359-61,4G
240,49,24049,9789****,9614****,2196****,240-49-6909,240-49-6909-53,4G
240,33,24033,7952****,9751****,7027****,240-33-3340,240-33-3340-75,3G
240,51,24051,8890****,4271****,9418****,240-51-6537,240-51-6537-63,4G
240,18,24018,7264****,1904****,9175****,240-18-7044,240-18-7044-96,5G
240,95,24095,1944****,8888****,2770****,240-95-8125,240-95-8125-74,5G
240,77,24077,6845****,6044****,2873****,240-77-7884,240-77-7884-68,5G
240,24,24024,5428****,6195****,7846****,240-24-7666,240-24-7666-78,5G
240,76,24076,7507****,6390****,6006****,240-76-1862,240-76-1862-83,3G
240,60,24060,6828****,2960****,4673****,240-60-2093,240-60-2093-64,3G
240,50,24050,3366****,5390****,8633****,240-50-1664,240-50-1664-55,3G
240,89,24089,9902****,6340****,3833****,240-89-4184,240-89-4184-98,4G
240,65,24065,9633****,1209****,5581****,240-65-9932,240-65-9932-26,5G
240,94,24094,2342****,4893****,1157****,240-94-5745,240-94-5745-13,4G
240,26,24026,3923****,9461****,8098****,240-26-9585,240-26-9585-50,5G
240,58,24058,8368****,9553****,2164****,240-58-6375,240-58-6375-14,4G
240,75,24075,9900****,9785****,1331****,240-75-5407,240-75-5407-96,4G
240,13,24013,4177****,6998****,3526****,240-13-7506,240-13-7506-56,5G
240,74,24074,6198****,6146****,6097****,240-74-4650,240-74-4650-29,4G
240,20,24020,7505****,9995****,3607****,240-20-2774,240-20-2774-82,3G
240,82,24082,1874****,4029****,8966****,240-82-1148,240-82-1148-76,3G
240,33,24033,1986****,5818****,2317****,240-33-3253,240-33-3253-48,3G
240,52,24052,8344****,8620****,5172****,240-52-5583,240-52-5583-98,4G
240,28,24028,9276****,4533****,2810****,240-28-9767,240-28-9767-18,5G
240,82,24082,5694****,2393****,6427****,240-82-2834,240-82-2834-87,3G
240,8,24008,8485****,9793****,7600****,240-08-7670,240-08-7670-29,5G
240,59,24059,8790****,3209****,7502****,240-59-9277,240-59-9277-63,5G
240,66,24066,6250****,9669****,6675****,240-66-6143,240-66-6143-39,4G
240,4,24004,8927****,5079****,1765****,240-04-4579,240-04-4579-69,4G
240,33,24033,5095****,7175****,1893****,240-33-8507,240-33-8507-76,5G
240,92,24092,1522****,3901****,9275****,240-92-4465,240-92-4465-65,4G
240,21,24021,9604****,6587****,7068****,240-21-6633,240-21-6633-34,4G
240,72,24072,7551****,1864****,6427****,240-72-1457,240-72-1457-35,3G
240,27,24027,2578****,4290****,2620****,240-27-5466,240-27-5466-27,4G
240,38,24038,6485****,6572****,1883****,240-38-5635,240-38-5635-29,4G
240,91,24091,3201****,2323****,1167****,240-91-5529,240-91-5529-25,4G
240,71,24071,9406****,8346****,3760****,240-71-6777,240-71-6777-38,4G
240,35,24035,2545****,7378****,9091****,240-35-5567,240-35-5567-74,4G
240,42,24042,1162****,7739****,5781****,240-42-3928,240-42-3928-34,4G
240,46,24046,3033****,4102****,3636****,240-46-6613,240-46-6613-39,4G
240,92,24092,9465****,2979****,5074****,240-92-4245,240-92-4245-44,4G
240,17,24017,8104****,5490****,5211****,240-17-4172,240-17-4172-90,4G
240,99,24099,1747****,7460****,4385****,240-99-8622,240-99-8622-43,5G
240,41,24041,4206****,6668****,1804****,240-41-5606,240-41-5606-47,4G
240,93,24093,6942****,6740****,2038****,240-93-3702,240-93-3702-65,4G
240,12,24012,4458****,9358****,9509****,240-12-7028,240-12-7028-76,5G
240,19,24019,6370****,3822****,4930****,240-19-5385,240-19-5385-34,4G
240,73,24073,9737****,5491****,4885****,240-73-1900,240-73-1900-46,3G
240,78,24078,3784****,3508****,5918****,240-78-9103,240-78-9103-42,5G
240,58,24058,2631****,1906****,4990****,240-58-2552,240-58-2552-49,3G
240,65,24065,8183****,4590****,8519****,240-65-4614,240-65-4614-36,4G
